Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value
2013,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,81
2013,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,879
2013,All codes,All deaths,All deaths,Attributable number,Female,31000
2013,C00-D48,All cancers,All cancers,Attributable number,Female,13300
2013,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,11200
2013,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,6100
2013,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,400
2013,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9200
2013,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300
2013,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100
2013,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200
2013,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100
2013,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400
2013,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100
2013,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200
2013,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900
2013,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,800
2013,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100
2013,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400
2013,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,9200
2013,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,1700
2013,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300
2013,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2400
2013,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,200
2013,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,900
2013,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1200
2013,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0
2013,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,400
2012,All codes,All deaths,All deaths,Number of observed deaths,,457149
2012,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,241368
2012,C00-D48,All cancers,All cancers,Number of observed deaths,,135037
2012,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,65790
2012,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,131065
2012,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,22699
2012,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,28289
2012,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1934
2012,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,634
2012,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,6322
2012,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,702
2012,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,4374
2012,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,,3463
2012,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,,3843
2012,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,,7218
2012,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,,8162
2012,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,,2473
2012,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,,1067
2012,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,,23323
2012,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,,24142
2012,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,22214
2012,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,59520
2012,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2387
2012,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,33346
2012,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,,5798
2012,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,,179
2012,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,,1978
2012,All codes,All deaths,All deaths,Attributable number,,78700
2012,C00-D48,All cancers,All cancers,Attributable number,,37100
2012,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,23300
2012,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,17400
2012,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,1000
2012,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,22800
2012,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,1300
2012,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,500
2012,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,4100
2012,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,100
2012,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,1700
2012,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,800
2012,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,800
2012,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,1700
2012,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,2900
2012,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,400
2012,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,,900
2012,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,,18000
2012,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,,4300
2012,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,2900
2012,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,7800
2012,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,,400
2012,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,,2800
2012,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,,3400
2012,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,,0
2012,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,,1000
2012,All codes,All deaths,All deaths,Number of observed deaths,Male,218370
2012,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Male,123302
2012,C00-D48,All cancers,All cancers,Number of observed deaths,Male,71349
2012,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Male,31122
2012,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,Male,64273
2012,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,Male,10828
2012,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,Male,15607
2012,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,Male,1317
2012,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,Male,505
2012,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,Male,4340
2012,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Male,.
2012,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Male,2959
2012,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Male,2189
2012,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Male,2456
2012,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Male,3593
2012,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Male,3877
2012,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Male,1412
2012,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,659
2012,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,11992
2012,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,10191
2012,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,8994
2012,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,34634
2012,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,1017
2012,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,13083
2012,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,3374
2012,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,75
2012,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Male,1028
2012,All codes,All deaths,All deaths,Attributable number,Male,47300
2012,C00-D48,All cancers,All cancers,Attributable number,Male,23700
2012,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,12300
2012,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,10800
2012,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,500
2012,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,13600
2012,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,1000
2012,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,400
2012,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,3000
2012,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,.
2012,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,1300
2012,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,700
2012,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,600
2012,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,800
2012,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,2000
2012,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,300
2012,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,600
